année;site;tronçon;arrondissement;coordonnées;latitude;longitude;période;heure;catégories de véhicules;données;secteur
2022-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Véhicules Utilitaires;647.3333333333334;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte d'Auteuil;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;10h-11h;Véhicules Particuliers;2540.0;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte d'Auteuil;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;11h-12h;Poids lourds;138.0;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte d'Auteuil;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;15h-16h;Taxis;215.33333333333334;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte d'Auteuil;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;20h-21h;Cars;8.333333333333334;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;07h-08h;Taxis;172.0;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;13h-14h;Taxis;264.3333333333333;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;13h-14h;Cars;14.666666666666666;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;16h-17h;Véhicules Utilitaires;835.6666666666666;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;17h-18h;Véhicules Utilitaires;704.6666666666666;Boulevard Périphérique
2014-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;14h-15h;Poids lourds;201.0;Boulevard Périphérique
2014-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;16h-17h;Taxis;114.33333333333333;Boulevard Périphérique
2014-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;19h-20h;Véhicules Particuliers;4108.666666666667;Boulevard Périphérique
2014-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;20h-21h;Véhicules Utilitaires;640.6666666666666;Boulevard Périphérique
2014-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;09h-10h;Véhicules Particuliers;2822.0;Boulevard Périphérique
2014-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;12h-13h;Véhicules Utilitaires;1379.0;Boulevard Périphérique
2014-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;18h-19h;Véhicules Particuliers;3704.6666666666665;Boulevard Périphérique
2014-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;18h-19h;Véhicules Utilitaires;810.3333333333334;Boulevard Périphérique
2014-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;19h-20h;Véhicules Utilitaires;567.6666666666666;Boulevard Périphérique
2014-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;20h-21h;Cars;7.333333333333333;Boulevard Périphérique
2014-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;13h-14h;Taxis;178.33333333333334;Boulevard Périphérique
2014-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;20h-21h;Deux roues-motorisés;457.0;Boulevard Périphérique
2014-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;07h-08h;Taxis;188.66666666666666;Boulevard Périphérique
2014-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;09h-10h;Poids lourds;265.6666666666667;Boulevard Périphérique
2014-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;10h-11h;Deux roues-motorisés;220.33333333333334;Boulevard Périphérique
2014-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;14h-15h;Poids lourds;387.3333333333333;Boulevard Périphérique
2014-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;16h-17h;Poids lourds;265.6666666666667;Boulevard Périphérique
2014-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;17h-18h;Poids lourds;199.66666666666666;Boulevard Périphérique
2014-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;19h-20h;Taxis;170.66666666666666;Boulevard Périphérique
2014-01-01;Porte de Choisy;en direction de la Porte d'Italie;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;08h-09h;Poids lourds;305.0;Boulevard Périphérique
2014-01-01;Porte de Choisy;en direction de la Porte d'Italie;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;18h-19h;Cars;9.0;Boulevard Périphérique
2014-01-01;Porte de Choisy;en direction de la Porte d'Ivry;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;08h-09h;Véhicules Particuliers;5908.0;Boulevard Périphérique
2014-01-01;Porte de Choisy;en direction de la Porte d'Ivry;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;17h-18h;Cars;10.0;Boulevard Périphérique
2014-01-01;Porte de Choisy;en direction de la Porte d'Ivry;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;18h-19h;Taxis;166.66666666666666;Boulevard Périphérique
2014-01-01;Porte de Choisy;en direction de la Porte d'Ivry;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;18h-19h;Cars;16.333333333333332;Boulevard Périphérique
2022-01-01;Porte de Saint-Cloud;en direction de la Porte d'Auteuil;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Véhicules Particuliers;2348.3333333333335;Boulevard Périphérique
2022-01-01;Porte de Choisy;en direction de la Porte d'Italie;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Vélib's;0.0;Boulevard Périphérique
2022-01-01;Porte de Choisy;en direction de la Porte d'Ivry;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 15 AU 17 NOVEMBRE 2022;16h-17h;Véhicules Particuliers;3408.0;Boulevard Périphérique
2022-01-01;Porte de Saint-Cloud;en direction de la Porte d'Auteuil;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;17h-18h;Cars;4.666666666666667;Boulevard Périphérique
2022-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;17h-18h;Véhicules Particuliers;3235.0;Boulevard Périphérique
2022-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;18h-19h;Trottinettes;0.0;Boulevard Périphérique
2022-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;18h-19h;Cars;10.0;Boulevard Périphérique
2022-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;18h-19h;Vélos Personnels;0.0;Boulevard Périphérique
2022-01-01;Porte de Saint-Cloud;en direction de la Porte d'Auteuil;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;19h-20h;Deux roues-motorisés;1049.0;Boulevard Périphérique
2022-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;19h-20h;Véhicules Particuliers;2121.3333333333335;Boulevard Périphérique
2022-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 15 AU 17 NOVEMBRE 2022;19h-20h;Taxis;198.33333333333334;Boulevard Périphérique
2022-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;19h-20h;Bus;7.333333333333333;Boulevard Périphérique
2022-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;19h-20h;Poids lourds;125.66666666666667;Boulevard Périphérique
2022-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;19h-20h;Vélos Personnels;0.0;Boulevard Périphérique
2022-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Véhicules Utilitaires;856.0;Boulevard Périphérique
2022-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Véhicules Utilitaires;466.6666666666667;Boulevard Périphérique
2022-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Bus;10.666666666666666;Boulevard Périphérique
2022-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Vélos Personnels;0.0;Boulevard Périphérique
2022-01-01;Porte de Choisy;en direction de la Porte d'Ivry;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Poids lourds;165.66666666666666;Boulevard Périphérique
2022-01-01;Porte de Choisy;en direction de la Porte d'Ivry;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Cars;2.0;Boulevard Périphérique
2022-01-01;Porte de Choisy;en direction de la Porte d'Ivry;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 15 AU 17 NOVEMBRE 2022;20h-21h;Vélos Personnels;0.0;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte d'Auteuil;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;07h-08h;Deux roues-motorisés;441.6666666666667;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte d'Auteuil;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;08h-09h;Cars;11.333333333333334;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte d'Auteuil;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;09h-10h;Deux roues-motorisés;927.0;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte d'Auteuil;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;13h-14h;Cars;9.666666666666666;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte d'Auteuil;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;14h-15h;Deux roues-motorisés;345.6666666666667;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte d'Auteuil;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;17h-18h;Véhicules Utilitaires;815.6666666666666;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte d'Auteuil;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;17h-18h;Cars;13.666666666666666;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;09h-10h;Taxis;153.33333333333334;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;11h-12h;Cars;21.0;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;12h-13h;Taxis;268.0;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;17h-18h;Véhicules Particuliers;2673.6666666666665;Boulevard Périphérique
2014-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 25 AU 27 NOVEMBRE 2014;17h-18h;Poids lourds;53.0;Boulevard Périphérique
2014-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;08h-09h;Véhicules Particuliers;3290.0;Boulevard Périphérique
2014-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;11h-12h;Deux roues-motorisés;365.6666666666667;Boulevard Périphérique
2014-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;14h-15h;Cars;13.666666666666666;Boulevard Périphérique
2014-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;18h-19h;Véhicules Particuliers;3725.3333333333335;Boulevard Périphérique
2014-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 25 AU 27 NOVEMBRE 2014;11h-12h;Deux roues-motorisés;398.3333333333333;Boulevard Périphérique
2014-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;07h-08h;Cars;12.0;Boulevard Périphérique
2014-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;09h-10h;Véhicules Particuliers;3000.6666666666665;Boulevard Périphérique
2014-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;15h-16h;Deux roues-motorisés;514.6666666666666;Boulevard Périphérique
2014-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;18h-19h;Taxis;84.66666666666667;Boulevard Périphérique
2014-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;19h-20h;Véhicules Utilitaires;448.0;Boulevard Périphérique
2014-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;07h-08h;Véhicules Particuliers;4201.666666666667;Boulevard Périphérique
2014-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;07h-08h;Cars;17.0;Boulevard Périphérique
2014-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;08h-09h;Cars;19.666666666666668;Boulevard Périphérique
2014-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;15h-16h;Poids lourds;319.6666666666667;Boulevard Périphérique
2014-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;17h-18h;Cars;14.666666666666666;Boulevard Périphérique
2014-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 25 AU 27 NOVEMBRE 2014;20h-21h;Véhicules Particuliers;4674.0;Boulevard Périphérique
2014-01-01;Porte de Choisy;en direction de la Porte d'Italie;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;10h-11h;Deux roues-motorisés;403.6666666666667;Boulevard Périphérique
2014-01-01;Porte de Choisy;en direction de la Porte d'Italie;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;18h-19h;Poids lourds;205.0;Boulevard Périphérique
2014-01-01;Porte de Choisy;en direction de la Porte d'Ivry;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;07h-08h;Poids lourds;334.3333333333333;Boulevard Périphérique
2014-01-01;Porte de Choisy;en direction de la Porte d'Ivry;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;11h-12h;Taxis;240.66666666666666;Boulevard Périphérique
2014-01-01;Porte de Choisy;en direction de la Porte d'Ivry;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;19h-20h;Véhicules Utilitaires;821.0;Boulevard Périphérique
2014-01-01;Porte de Choisy;en direction de la Porte d'Ivry;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;19h-20h;Poids lourds;186.66666666666666;Boulevard Périphérique
2014-01-01;Porte de Choisy;en direction de la Porte d'Ivry;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 25 AU 27 NOVEMBRE 2014;20h-21h;Véhicules Particuliers;4634.333333333333;Boulevard Périphérique
2016-01-01;Porte de Saint-Cloud;en direction de la Porte d'Auteuil;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 24 AU 26 NOVEMBRE 2016;13h-14h;Véhicules Utilitaires;643.3333333333334;Boulevard Périphérique
2016-01-01;Porte de Saint-Cloud;en direction de la Porte d'Auteuil;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 24 AU 26 NOVEMBRE 2016;16h-17h;Cars;12.0;Boulevard Périphérique
2016-01-01;Porte de Saint-Cloud;en direction de la Porte d'Auteuil;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 24 AU 26 NOVEMBRE 2016;18h-19h;Poids lourds;47.666666666666664;Boulevard Périphérique
2016-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 24 AU 26 NOVEMBRE 2016;08h-09h;Véhicules Utilitaires;635.0;Boulevard Périphérique
2016-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 24 AU 26 NOVEMBRE 2016;11h-12h;Taxis;238.66666666666666;Boulevard Périphérique
2016-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 24 AU 26 NOVEMBRE 2016;13h-14h;Deux roues-motorisés;423.0;Boulevard Périphérique
2016-01-01;Porte de Saint-Cloud;en direction de la Porte de Sèvres;BP;48.84165, 2.22163;48.84165;2.22163;MOYENNE DU 24 AU 26 NOVEMBRE 2016;20h-21h;Véhicules Utilitaires;376.3333333333333;Boulevard Périphérique
2016-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 24 AU 26 NOVEMBRE 2016;09h-10h;Véhicules Utilitaires;756.0;Boulevard Périphérique
2016-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 24 AU 26 NOVEMBRE 2016;10h-11h;Taxis;132.66666666666669;Boulevard Périphérique
2016-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 24 AU 26 NOVEMBRE 2016;10h-11h;Cars;7.666666666666666;Boulevard Périphérique
2016-01-01;Porte d'Aubervilliers;en direction de la Porte de la Villette;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 24 AU 26 NOVEMBRE 2016;19h-20h;Deux roues-motorisés;675.6666666666666;Boulevard Périphérique
2016-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 24 AU 26 NOVEMBRE 2016;12h-13h;Cars;10.666666666666668;Boulevard Périphérique
2016-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 24 AU 26 NOVEMBRE 2016;16h-17h;Véhicules Utilitaires;1252.6666666666665;Boulevard Périphérique
2016-01-01;Porte d'Aubervilliers;en direction de la Porte de la Chapelle;BP;48.90056, 2.37085;48.90056;2.37085;MOYENNE DU 24 AU 26 NOVEMBRE 2016;16h-17h;Cars;15.0;Boulevard Périphérique
2016-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 24 AU 26 NOVEMBRE 2016;09h-10h;Véhicules Utilitaires;1112.0;Boulevard Périphérique
2016-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 24 AU 26 NOVEMBRE 2016;10h-11h;Deux roues-motorisés;332.6666666666667;Boulevard Périphérique
2016-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 24 AU 26 NOVEMBRE 2016;13h-14h;Poids lourds;282.66666666666663;Boulevard Périphérique
2016-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 24 AU 26 NOVEMBRE 2016;13h-14h;Cars;17.333333333333336;Boulevard Périphérique
2016-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 24 AU 26 NOVEMBRE 2016;14h-15h;Cars;20.333333333333336;Boulevard Périphérique
2016-01-01;Porte de Montreuil;en direction de la Porte de Vincennes;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 24 AU 26 NOVEMBRE 2016;20h-21h;Véhicules Particuliers;3896.0;Boulevard Périphérique
2016-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 24 AU 26 NOVEMBRE 2016;10h-11h;Deux roues-motorisés;396.00000000000006;Boulevard Périphérique
2016-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 24 AU 26 NOVEMBRE 2016;13h-14h;Véhicules Particuliers;3957.0;Boulevard Périphérique
2016-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 24 AU 26 NOVEMBRE 2016;14h-15h;Véhicules Particuliers;3756.0;Boulevard Périphérique
2016-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 24 AU 26 NOVEMBRE 2016;15h-16h;Cars;13.0;Boulevard Périphérique
2016-01-01;Porte de Montreuil;en direction de la Porte de Bagnolet;BP;48.854, 2.41392;48.85400;2.41392;MOYENNE DU 24 AU 26 NOVEMBRE 2016;20h-21h;Véhicules Utilitaires;643.6666666666667;Boulevard Périphérique
2016-01-01;Porte de Choisy;en direction de la Porte d'Italie;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 24 AU 26 NOVEMBRE 2016;12h-13h;Véhicules Particuliers;3656.666666666667;Boulevard Périphérique
2016-01-01;Porte de Choisy;en direction de la Porte d'Italie;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 24 AU 26 NOVEMBRE 2016;15h-16h;Taxis;252.0;Boulevard Périphérique
2016-01-01;Porte de Choisy;en direction de la Porte d'Italie;BP;48.81735, 2.36685;48.81735;2.36685;MOYENNE DU 24 AU 26 NOVEMBRE 2016;16h-17h;Taxis;172.0;Boulevard Périphérique
